timestamp,accx,accy,accz,gyrox,gyroy,gyroz,label
16.25,0,-1.02,-0.04,1.1,-5.37,0.67,3
16.3,0,-1.02,-0.03,2.38,-5.55,0.73,3
16.35,0,-1.02,-0.04,4.27,-5.37,0.61,3
16.4,0,-1.02,-0.04,2.08,-5.62,0.67,3
16.45,0,-1.02,-0.04,1.59,-5.74,0.85,3
16.5,0,-1.02,-0.05,2.44,-5.43,0.85,3
16.55,0,-1.02,-0.05,2.56,-5.74,0.67,3
16.6,0,-1.02,-0.05,1.89,-5.68,0.85,3
16.65,0,-1.02,-0.05,1.65,-5.8,0.67,3
16.7,0,-1.02,-0.05,0.49,-5.8,0.73,3
16.75,0,-1.02,-0.05,0.31,-5.86,0.67,3
16.8,0,-1.02,-0.05,0.31,-5.43,0.79,3
16.85,0,-1.02,-0.04,-1.34,-5.68,0.67,3
16.9,0,-1.02,-0.05,-3.11,-5.8,0.55,3
16.95,0,-1.02,-0.03,-9.46,-5.68,0.37,3
17,-0.01,-1.02,-0.01,-1.77,-5.49,0.85,3
17.05,-0.01,-1.02,-0.01,-2.56,-5.19,0.79,3
17.1,0,-1.02,-0.02,2.56,-5.49,0.67,3
17.15,0,-1.02,-0.02,0.98,-6.04,0.73,3
17.2,0,-1.02,-0.02,1.59,-5.74,0.73,3
17.25,-0.01,-1.02,-0.02,1.16,-5.86,0.73,3
17.3,0,-1.02,-0.02,1.53,-5.8,0.67,3
17.35,-0.01,-1.02,-0.02,-0.37,-5.68,0.67,3
17.4,0,-1.02,-0.02,1.4,-5.62,0.79,3
17.45,0,-1.02,-0.02,1.4,-5.49,0.61,3
17.5,0,-1.02,-0.02,1.53,-5.62,0.67,3
17.55,0,-1.02,-0.02,1.1,-5.62,0.61,3
17.6,0,-1.02,-0.02,1.83,-5.8,0.79,3
17.65,0,-1.02,-0.03,0.12,-5.62,0.73,3
17.7,0,-1.02,-0.02,1.53,-5.86,0.79,3
17.75,0,-1.02,-0.02,0.49,-5.68,0.73,3
17.8,0,-1.02,-0.02,2.14,-5.8,0.61,3
17.85,0,-1.02,-0.02,0.55,-5.74,0.73,3
17.9,0,-1.02,-0.02,1.04,-5.68,0.55,3
17.95,0,-1.02,-0.03,0.67,-5.86,0.55,3
18,0,-1.02,-0.02,0.73,-5.8,0.67,3
18.05,0,-1.02,-0.02,1.46,-5.86,0.79,3
18.1,0,-1.02,-0.02,2.26,-5.86,0.43,3
18.15,0,-1.02,-0.02,0.92,-5.74,0.73,3
18.2,0,-1.02,-0.02,0.73,-5.86,0.43,3
18.25,0,-1.02,-0.02,0.37,-5.8,0.67,3
18.3,0,-1.02,-0.02,1.34,-5.68,0.79,3
18.35,0,-1.02,-0.02,1.4,-5.98,0.67,3
18.4,0,-1.02,-0.02,1.28,-5.62,0.67,3
18.45,0,-1.02,-0.02,1.04,-5.8,0.61,3
18.5,0,-1.02,-0.02,0.67,-5.8,0.67,3
18.55,0,-1.02,-0.02,0.92,-5.74,0.61,3
18.6,0,-1.02,-0.02,1.83,-5.74,0.73,3
18.65,0,-1.02,-0.02,0.61,-5.68,0.73,3
18.7,0,-1.02,-0.02,1.59,-5.62,0.49,3
18.75,0,-1.02,-0.02,0.18,-5.62,0.67,3
18.8,0,-1.02,-0.02,1.65,-5.68,0.49,3
18.85,0,-1.02,-0.02,0.55,-5.74,0.61,3
18.9,0,-1.02,-0.02,0,-5.92,0.73,3
18.95,0,-1.02,-0.02,1.71,-5.43,0.79,3
19,0,-1.02,-0.02,0.92,-5.74,0.67,3
19.05,0,-1.02,-0.02,1.04,-5.8,0.67,3
19.1,0,-1.02,-0.03,1.77,-5.8,0.61,3
19.15,-0.01,-1.02,-0.03,2.62,-5.74,0.67,3
19.2,0,-1.02,-0.02,-0.55,-5.74,0.73,3
19.25,0,-1.02,-0.03,1.1,-5.74,0.67,3
19.3,0,-1.02,-0.02,0.73,-5.74,0.85,3
19.35,0,-1.02,-0.02,-0.18,-5.62,0.61,3
19.4,0,-1.02,-0.02,1.04,-5.68,0.61,3
19.45,-0.01,-1.02,-0.02,1.95,-5.86,0.55,3
19.5,0,-1.02,-0.03,1.53,-5.68,0.73,3
19.55,0,-1.02,-0.02,0.92,-5.8,0.73,3
19.6,0,-1.02,-0.02,1.34,-5.8,0.55,3
19.65,0,-1.02,-0.02,1.28,-5.86,0.55,3
19.7,-0.01,-1.02,-0.03,1.04,-5.98,0.73,3
19.75,0,-1.02,-0.02,2.08,-6.04,0.73,3
19.8,0,-1.02,-0.03,0.85,-5.98,0.79,3
19.85,0,-1.02,-0.03,1.59,-5.98,0.73,3
19.9,0,-1.02,-0.03,1.71,-5.68,0.73,3
19.95,0,-1.02,-0.03,1.46,-5.43,0.37,3
20,0,-1.02,-0.03,-0.37,-5.92,0.61,3
20.05,0,-1.02,-0.02,-0.24,-6.23,0.73,3
20.1,0,-1.02,-0.03,0.24,-5.55,0.61,3
20.15,0,-1.02,-0.03,0.92,-5.68,0.85,3
20.2,0,-1.02,-0.03,1.65,-5.49,0.67,3
20.25,0,-1.02,-0.03,-0.06,-5.92,0.61,3
20.3,-0.01,-1.02,-0.03,0.55,-5.68,0.55,3
20.35,0,-1.02,-0.02,0.85,-5.62,0.67,3
20.4,0,-1.02,-0.03,1.4,-5.92,0.55,3
20.45,0,-1.02,-0.03,-0.43,-5.86,0.73,3
20.5,0,-1.02,-0.03,2.14,-5.55,0.85,3
20.55,0,-1.02,-0.03,0.43,-5.68,0.73,3
20.6,0,-1.02,-0.03,0.92,-5.8,0.61,3
20.65,0,-1.02,-0.03,1.04,-5.8,0.55,3
20.7,0,-1.02,-0.03,1.34,-5.68,0.67,3
20.75,0,-1.02,-0.02,-0.18,-5.74,0.85,3
20.8,0,-1.02,-0.03,1.22,-5.8,0.73,3
20.85,0,-1.02,-0.03,1.34,-5.8,0.73,3
20.9,0,-1.02,-0.03,1.16,-5.62,0.67,3
20.95,0,-1.02,-0.03,0.24,-5.86,0.67,3
21,0,-1.02,-0.02,1.22,-5.68,0.55,3
21.05,0,-1.02,-0.03,3.05,-5.74,0.79,3
21.1,0,-1.02,-0.03,0.67,-5.8,0.73,3
21.15,0,-1.02,-0.03,1.89,-5.74,0.73,3
21.2,0,-1.02,-0.03,1.28,-5.68,0.73,3
21.25,0,-1.02,-0.03,0.61,-5.62,0.67,3
21.3,0,-1.02,-0.03,1.59,-5.8,0.61,3
21.35,0,-1.02,-0.03,1.34,-5.92,0.67,3
21.4,0,-1.02,-0.03,0.37,-5.8,0.73,3
21.45,0,-1.02,-0.03,1.04,-5.68,0.79,3
21.5,0,-1.02,-0.03,0.12,-5.62,0.67,3
21.55,0,-1.02,-0.03,1.71,-5.55,0.79,3
21.6,0,-1.02,-0.04,0.92,-5.74,0.61,3
21.65,0,-1.02,-0.03,0.49,-5.74,0.67,3
21.7,0,-1.02,-0.04,1.71,-5.98,0.73,3
21.75,0,-1.02,-0.03,0.67,-5.62,0.55,3
21.8,0,-1.02,-0.03,-0.43,-5.68,0.73,3
21.85,0,-1.02,-0.03,2.56,-5.68,0.73,3
21.9,0,-1.02,-0.03,-0.43,-5.8,0.61,3
21.95,0,-1.02,-0.04,1.77,-5.62,0.67,3
22,0,-1.02,-0.03,-0.06,-5.74,0.43,3
22.05,0,-1.02,-0.03,-0.06,-5.68,0.49,3
22.1,0,-1.02,-0.03,1.22,-5.92,0.73,3
22.15,0,-1.02,-0.03,0.73,-5.55,0.49,3
22.2,0,-1.02,-0.03,0.73,-5.55,0.55,3
22.25,0,-1.02,-0.03,0.06,-5.49,0.67,3
22.3,0,-1.02,-0.03,0,-5.8,0.73,3
22.35,0,-1.02,-0.03,1.65,-5.68,0.73,3
22.4,0,-1.03,-0.05,1.22,-5.8,0.67,3
22.45,0,-1.02,-0.03,1.65,-5.68,0.79,3
22.5,0,-1.02,-0.03,1.04,-5.49,0.73,3
22.55,0,-1.02,-0.04,1.53,-5.8,0.73,3
22.6,0,-1.02,-0.03,1.71,-5.62,0.67,3
22.65,0,-1.02,-0.04,2.14,-5.8,0.73,3
22.7,0,-1.02,-0.03,0.67,-5.8,0.73,3
22.75,0,-1.02,-0.03,1.34,-5.55,0.73,3
22.8,0,-1.02,-0.04,0.92,-5.68,0.73,3
22.85,0,-1.02,-0.03,1.28,-5.74,0.73,3
22.9,0,-1.02,-0.04,1.77,-5.62,0.49,3
22.95,0,-1.02,-0.03,0.79,-6.04,0.43,3
23,0,-1.02,-0.04,0.98,-5.86,0.61,3
23.05,0,-1.02,-0.03,-0.18,-5.86,0.61,3
23.1,0,-1.02,-0.03,1.28,-5.49,0.73,3
23.15,0,-1.02,-0.04,1.28,-5.55,0.55,3
23.2,0,-1.02,-0.03,0,-5.8,0.49,3
23.25,0,-1.02,-0.04,1.16,-5.68,0.67,3
23.3,0,-1.02,-0.04,1.28,-5.68,0.67,3
23.35,0,-1.02,-0.04,0.49,-5.68,0.67,3
23.4,0,-1.02,-0.04,1.71,-5.74,0.61,3
23.45,0,-1.02,-0.04,0.67,-5.49,0.73,3
23.5,0,-1.02,-0.04,1.16,-5.37,0.79,3
23.55,0,-1.02,-0.04,1.16,-5.68,0.61,3
23.6,0,-1.02,-0.03,1.46,-5.62,0.61,3
23.65,0,-1.02,-0.03,-0.24,-5.62,0.61,3
23.7,0,-1.02,-0.04,0.79,-5.62,0.55,3
23.75,0,-1.02,-0.03,1.89,-5.62,0.67,3
23.8,0,-1.02,-0.04,0.73,-5.55,0.55,3
23.85,0,-1.02,-0.03,1.46,-5.74,0.55,3
23.9,0,-1.02,-0.04,1.28,-5.8,0.55,3
23.95,0,-1.02,-0.04,0.49,-5.43,0.67,3
24,0,-1.02,-0.04,-0.18,-5.55,0.55,3
24.05,0,-1.02,-0.04,1.16,-5.49,0.85,3
24.1,0,-1.02,-0.04,1.71,-5.37,0.73,3
24.15,0,-1.02,-0.04,1.59,-5.62,0.67,3
24.2,0,-1.02,-0.03,1.28,-5.92,0.61,3
24.25,0,-1.02,-0.04,-0.06,-5.86,0.61,3
24.3,0,-1.02,-0.03,1.65,-5.98,0.67,3
24.35,0,-1.02,-0.04,0.79,-5.74,0.67,3
24.4,0,-1.02,-0.03,0,-5.55,0.73,3
24.45,0,-1.02,-0.04,1.59,-5.49,0.61,3
24.5,0,-1.02,-0.04,0.24,-5.68,0.49,3
24.55,0,-1.02,-0.04,1.46,-5.98,0.61,3
24.6,0,-1.02,-0.04,0.85,-5.62,0.55,3
24.65,0,-1.02,-0.04,1.59,-5.8,0.67,3
24.7,0,-1.02,-0.04,1.71,-5.98,0.73,3
24.75,0,-1.02,-0.04,0.55,-5.43,0.73,3
24.8,0,-1.02,-0.04,1.95,-5.62,0.55,3
24.85,0,-1.02,-0.04,-0.24,-5.86,0.55,3
24.9,0,-1.02,-0.04,1.77,-5.8,0.79,3
24.95,0,-1.02,-0.04,0.43,-5.68,0.61,3
25,0,-1.02,-0.04,1.1,-5.49,0.61,3
25.05,0,-1.02,-0.03,0.73,-5.55,0.79,3
25.1,0,-1.02,-0.04,1.34,-5.68,0.61,3
25.15,0,-1.02,-0.04,0.92,-5.43,0.61,3
25.2,0,-1.02,-0.04,1.04,-5.68,0.67,3
25.25,0,-1.02,-0.04,1.59,-5.62,0.67,3
25.3,0,-1.02,-0.04,0.85,-5.74,0.79,3
25.35,0,-1.02,-0.03,0.85,-5.62,0.79,3
25.4,0,-1.02,-0.04,0.85,-5.62,0.67,3
25.45,0,-1.02,-0.04,1.46,-5.74,0.67,3
25.5,0,-1.02,-0.04,1.22,-5.62,0.67,3
25.55,0,-1.02,-0.04,0.85,-5.74,0.61,3
25.6,0,-1.02,-0.04,0.49,-5.86,0.79,3
25.65,0,-1.02,-0.04,1.34,-5.92,0.67,3
25.7,0,-1.02,-0.04,0.98,-5.31,0.85,3
25.75,0,-1.02,-0.04,1.4,-5.62,0.55,3
25.8,-0.01,-1.02,-0.04,0.18,-5.55,0.73,3
25.85,0,-1.02,-0.04,1.28,-5.49,0.61,3
25.9,0,-1.02,-0.04,0.73,-5.62,0.61,3
25.95,0,-1.02,-0.04,1.83,-5.74,0.85,3
26,0,-1.02,-0.04,0.31,-5.55,0.67,3
26.05,0,-1.02,-0.03,0.43,-5.8,0.73,3
26.1,0,-1.02,-0.04,0.92,-5.62,0.61,3
26.15,0,-1.02,-0.04,0,-5.68,0.73,3
26.2,0,-1.02,-0.04,1.34,-5.62,0.61,3
26.25,0,-1.02,-0.03,0.55,-5.8,0.73,3
26.3,-0.01,-1.02,-0.04,0.06,-5.74,0.73,3
26.35,0,-1.02,-0.04,1.4,-5.74,0.67,3
26.4,0,-1.02,-0.04,0.85,-5.74,0.61,3
26.45,-0.01,-1.02,-0.04,0.85,-5.62,0.61,3
26.5,0,-1.02,-0.04,1.04,-5.8,0.49,3
26.55,0,-1.02,-0.04,1.59,-5.49,0.61,3
26.6,0,-1.02,-0.03,0.55,-5.49,0.67,3
26.65,-0.01,-1.02,-0.04,1.28,-5.74,0.61,3
26.7,0,-1.02,-0.04,0.49,-5.62,0.61,3
26.75,0,-1.02,-0.04,1.46,-5.49,0.73,3
26.8,0,-1.02,-0.04,1.4,-5.55,0.61,3
26.85,0,-1.02,-0.04,1.34,-5.86,0.61,3
26.9,0,-1.02,-0.04,0.49,-5.8,0.73,3
26.95,0,-1.02,-0.04,1.04,-5.49,0.73,3
27,0,-1.02,-0.04,1.4,-5.49,0.73,3
27.05,0,-1.02,-0.03,0.49,-5.68,0.61,3
27.1,0,-1.02,-0.04,0.73,-5.86,0.61,3
27.15,0,-1.02,-0.04,1.28,-5.74,0.67,3
27.2,0,-1.02,-0.04,0.43,-5.8,0.73,3
27.25,0,-1.02,-0.04,2.14,-5.37,0.85,3
27.3,0,-1.02,-0.04,0.37,-5.43,0.67,3
27.35,0,-1.02,-0.04,1.04,-5.55,0.61,3
27.4,0,-1.02,-0.04,1.71,-5.8,0.67,3
27.45,0,-1.02,-0.04,0.79,-5.8,0.61,3
27.5,0,-1.02,-0.04,0.85,-5.98,0.49,3
27.55,0,-1.02,-0.04,0.67,-5.74,0.67,3
27.6,0,-1.02,-0.04,1.28,-5.62,0.67,3
27.65,0,-1.02,-0.04,0.79,-5.43,0.67,3
27.7,0,-1.02,-0.04,0.92,-5.37,0.79,3
27.75,0,-1.02,-0.04,1.28,-5.74,0.73,3
27.8,0,-1.02,-0.04,0.67,-5.68,0.79,3
27.85,0,-1.02,-0.04,0.98,-5.8,0.79,3
27.9,0,-1.02,-0.04,0.73,-5.74,0.79,3
27.95,0,-1.02,-0.04,0.79,-5.8,0.79,3
28,0,-1.02,-0.04,1.04,-5.86,0.67,3
28.05,0,-1.02,-0.04,1.34,-5.8,0.73,3
28.1,0,-1.02,-0.04,0.31,-5.74,0.61,3
28.15,0,-1.02,-0.04,1.4,-5.62,0.61,3
28.2,0,-1.02,-0.04,0.79,-5.55,0.79,3
28.25,0,-1.02,-0.04,1.46,-5.62,0.61,3
28.3,0,-1.02,-0.04,0.98,-5.68,0.73,3
28.35,0,-1.02,-0.04,2.2,-5.68,0.73,3
28.4,0,-1.02,-0.04,-0.24,-5.49,0.49,3
28.45,0,-1.02,-0.04,1.59,-5.68,0.73,3
28.5,0,-1.02,-0.04,0.85,-5.55,0.92,3
28.55,0,-1.02,-0.04,0.98,-5.68,0.67,3
28.6,0,-1.02,-0.04,1.46,-5.68,0.55,3
28.65,0,-1.02,-0.04,1.22,-5.68,0.73,3
28.7,0,-1.02,-0.04,0.79,-5.49,0.67,3
28.75,0,-1.02,-0.04,1.77,-5.62,0.73,3
28.8,0,-1.02,-0.04,0.79,-5.55,0.85,3
28.85,0,-1.02,-0.04,1.53,-5.43,0.79,3
28.9,0,-1.02,-0.04,1.04,-5.68,0.61,3
28.95,0,-1.02,-0.04,2.01,-5.68,0.61,3
29,0,-1.02,-0.04,-0.18,-5.8,0.55,3
29.05,0,-1.02,-0.04,1.4,-5.86,0.61,3
29.1,0,-1.02,-0.04,0.85,-5.74,0.73,3
29.15,0,-1.02,-0.04,1.46,-5.55,0.55,3
29.2,0,-1.02,-0.04,1.77,-5.62,0.61,3
29.25,0,-1.02,-0.04,0.37,-5.92,0.67,3
29.3,0,-1.02,-0.04,0.73,-5.8,0.67,3
29.35,0,-1.02,-0.04,0.73,-5.68,0.73,3
29.4,0,-1.02,-0.04,1.71,-5.49,0.79,3
29.45,0,-1.02,-0.04,1.46,-5.8,0.55,3
29.5,0,-1.02,-0.04,1.1,-5.43,0.79,3
29.55,-0.01,-1.02,-0.04,1.34,-5.55,0.55,3
29.6,0,-1.02,-0.04,0.92,-5.74,0.67,3
29.65,0,-1.02,-0.04,1.16,-5.92,0.67,3
29.7,0,-1.02,-0.04,1.65,-5.31,0.85,3
29.75,0,-1.02,-0.04,0.67,-5.68,0.79,3
29.8,0,-1.02,-0.04,0.49,-5.68,0.61,3
29.85,0,-1.02,-0.04,1.34,-5.8,0.43,3
29.9,0,-1.02,-0.04,0,-5.55,0.67,3
29.95,0,-1.02,-0.04,1.95,-5.62,0.61,3
30,0,-1.02,-0.04,0.49,-5.68,0.61,3
30.05,0,-1.02,-0.04,1.46,-5.49,0.73,3
30.1,0,-1.02,-0.04,0.85,-5.62,0.61,3
30.15,0,-1.02,-0.04,0.98,-5.8,0.67,3
30.2,0,-1.02,-0.05,1.89,-5.49,0.67,3
30.25,0,-1.02,-0.04,0.67,-5.55,0.61,3
30.3,0,-1.02,-0.04,1.65,-5.62,0.79,3
30.35,0,-1.02,-0.05,0,-5.68,0.73,3
30.4,0,-1.02,-0.04,0.79,-5.62,0.67,3
30.45,0,-1.02,-0.04,1.83,-5.13,0.98,3
30.5,0,-1.02,-0.05,1.16,-5.43,0.92,3
30.55,0,-1.02,-0.05,1.22,-5.49,0.73,3
30.6,0,-1.02,-0.04,1.65,-5.25,0.92,3
30.65,0,-1.02,-0.05,0.92,-5.55,0.85,3
30.7,0,-1.02,-0.04,1.04,-5.49,0.85,3
30.75,0,-1.02,-0.05,0.98,-5.62,0.79,3
30.8,0,-1.02,-0.05,2.56,-5.62,0.61,3
30.85,0,-1.02,-0.04,0.06,-5.62,0.67,3
30.9,0,-1.02,-0.04,1.16,-5.8,0.79,3
30.95,0,-1.02,-0.05,1.53,-5.31,0.92,3
31,0,-1.02,-0.04,1.59,-5.62,0.85,3
31.05,0,-1.02,-0.04,0.55,-5.8,0.79,3
31.1,0,-1.02,-0.05,2.2,-5.62,0.73,3
31.15,0,-1.02,-0.04,0.55,-5.68,0.79,3
31.2,0,-1.02,-0.05,0.92,-5.8,0.61,3
31.25,0,-1.02,-0.05,1.34,-5.68,0.73,3
31.3,0,-1.02,-0.04,1.34,-5.55,0.79,3
31.35,0,-1.02,-0.05,0.43,-5.68,0.49,3
31.4,0,-1.02,-0.04,1.1,-5.98,0.73,3
31.45,0,-1.02,-0.05,0.85,-5.62,0.67,3
31.5,-0.01,-1.02,-0.04,0.73,-5.62,0.61,3
31.55,0,-1.02,-0.05,0.85,-5.68,0.61,3
31.6,0,-1.02,-0.05,0.55,-5.49,0.79,3
31.65,0,-1.02,-0.05,1.1,-5.43,0.98,3
31.7,0,-1.02,-0.05,0.79,-5.31,0.73,3
31.75,0,-1.02,-0.05,0.37,-5.55,0.67,3
31.8,0,-1.02,-0.04,1.22,-5.86,0.67,3
31.85,0,-1.02,-0.05,0.12,-5.8,0.49,3
31.9,0,-1.02,-0.04,0.49,-5.55,0.67,3
31.95,0,-1.02,-0.04,-0.06,-5.68,0.67,3
32,0,-1.02,-0.05,0.79,-5.74,0.85,3
32.05,0,-1.02,-0.04,1.4,-5.37,0.73,3
32.1,0,-1.02,-0.05,0.37,-5.55,0.73,3
32.15,0,-1.02,-0.04,1.22,-5.86,0.61,3
32.2,0,-1.02,-0.05,-0.24,-5.62,0.67,3
32.25,0,-1.02,-0.04,1.28,-5.31,0.92,3
32.3,0,-1.02,-0.04,-0.49,-5.68,0.73,3
32.35,0,-1.02,-0.04,1.46,-5.55,0.79,3
32.4,0,-1.02,-0.04,0.61,-5.8,0.73,3
32.45,0,-1.02,-0.04,1.77,-5.68,0.61,3
32.5,0,-1.02,-0.04,0.73,-5.49,0.92,3
32.55,0,-1.02,-0.04,2.01,-5.55,0.73,3
32.6,0,-1.02,-0.04,2.14,-5.55,0.61,3
32.65,0,-1.02,-0.04,1.77,-5.62,0.85,3
32.7,0,-1.02,-0.04,0.92,-5.74,0.85,3
32.75,0,-1.02,-0.04,1.16,-5.68,0.79,3
32.8,0,-1.02,-0.04,1.77,-5.68,0.79,3
32.85,0,-1.02,-0.04,0,-5.8,0.92,3
32.9,0,-1.02,-0.04,1.16,-5.68,0.73,3
32.95,0,-1.02,-0.04,1.28,-5.8,0.61,3
33,0,-1.02,-0.04,-0.18,-5.62,0.61,3
33.05,0,-1.02,-0.04,1.22,-5.62,0.67,3
33.1,-0.01,-1.02,-0.04,0.92,-5.74,0.85,3
33.15,0,-1.02,-0.04,1.59,-5.31,1.16,3
33.2,0,-1.02,-0.04,1.04,-5.49,0.79,3
33.25,0,-1.02,-0.04,0.79,-5.74,0.79,3
33.3,0,-1.02,-0.05,1.34,-5.55,0.73,3
33.35,0,-1.02,-0.04,1.22,-5.68,0.85,3
33.4,0,-1.02,-0.04,1.71,-5.62,0.79,3
33.45,0,-1.02,-0.05,0,-5.62,0.73,3
33.5,0,-1.02,-0.05,1.16,-5.49,0.92,3
33.55,0,-1.02,-0.04,1.28,-5.55,0.73,3
33.6,0,-1.02,-0.05,1.16,-5.74,0.67,3
33.65,0,-1.02,-0.05,0.49,-5.92,0.73,3
33.7,0,-1.02,-0.05,1.34,-5.68,0.73,3
33.75,0,-1.02,-0.05,0.61,-5.74,0.61,3
33.8,0,-1.02,-0.05,1.22,-5.86,0.67,3
33.85,0,-1.02,-0.05,1.53,-5.43,0.79,3
33.9,0,-1.02,-0.05,1.89,-5.8,0.67,3
33.95,0,-1.02,-0.04,0.92,-5.25,0.67,3
34,0,-1.02,-0.04,1.65,-5.43,0.61,3
34.05,0,-1.02,-0.05,1.4,-5.74,0.73,3
34.1,0,-1.02,-0.04,0.49,-5.62,0.79,3
34.15,0,-1.02,-0.04,0.79,-5.31,0.92,3
34.2,0,-1.02,-0.05,1.28,-6.1,0.67,3
34.25,0,-1.02,-0.05,1.22,-5.68,0.55,3
34.3,0,-1.02,-0.05,0.98,-5.8,0.79,3
34.35,0,-1.02,-0.04,0.79,-5.74,0.73,3
34.4,0,-1.02,-0.05,0.79,-5.92,0.61,3
34.45,0,-1.02,-0.04,1.16,-5.55,0.79,3
34.5,0,-1.02,-0.05,0.92,-5.8,0.79,3
34.55,0,-1.02,-0.05,1.59,-5.92,0.67,3
34.6,0,-1.02,-0.04,0.92,-5.62,0.61,3
34.65,0,-1.02,-0.05,0.79,-5.37,0.79,3
34.7,0,-1.02,-0.05,0.24,-5.74,0.79,3
34.75,0,-1.02,-0.05,1.4,-5.68,0.92,3
34.8,0,-1.02,-0.04,0.49,-5.86,0.79,3
34.85,0,-1.02,-0.05,1.22,-5.31,0.67,3
34.9,-0.01,-1.02,-0.04,0.67,-5.74,0.85,3
34.95,0,-1.02,-0.05,1.04,-5.68,0.61,3
35,0,-1.02,-0.04,1.28,-5.68,0.73,3
35.05,0,-1.02,-0.05,0.92,-5.68,0.79,3
35.1,0,-1.02,-0.04,0.12,-5.74,0.73,3
35.15,0,-1.02,-0.05,1.53,-5.62,0.73,3
35.2,0,-1.02,-0.04,1.89,-5.55,0.61,3
35.25,0,-1.02,-0.04,0.55,-5.49,0.55,3
35.3,0,-1.02,-0.05,1.71,-5.49,0.61,3
35.35,0,-1.02,-0.04,0.79,-5.49,0.85,3
35.4,0,-1.02,-0.05,1.1,-5.55,0.85,3
35.45,0,-1.02,-0.04,1.04,-5.92,0.67,3
35.5,0,-1.02,-0.05,2.2,-5.19,0.79,3
35.55,0,-1.02,-0.04,0.79,-5.31,0.67,3
35.6,0,-1.02,-0.05,0.85,-5.86,0.73,3
35.65,0,-1.02,-0.05,1.83,-5.8,0.67,3
35.7,0,-1.02,-0.05,0.92,-5.62,0.85,3
35.75,0,-1.02,-0.05,0.85,-5.62,0.85,3
35.8,0,-1.02,-0.05,1.71,-5.55,0.61,3
35.85,0,-1.02,-0.05,1.04,-5.68,0.85,3
35.9,0,-1.02,-0.04,0.24,-5.98,0.79,3
35.95,0,-1.02,-0.05,1.65,-5.62,0.85,3
36,0,-1.02,-0.05,0.12,-5.62,0.49,3
36.05,0,-1.02,-0.05,1.53,-5.62,0.73,3
36.1,0,-1.02,-0.05,0.43,-5.62,0.85,3
36.15,0,-1.02,-0.05,1.53,-5.62,0.73,3
36.2,0,-1.02,-0.05,-0.31,-5.92,0.85,3
36.25,0,-1.02,-0.05,1.77,-5.74,0.55,3
36.3,0,-1.02,-0.05,0.92,-5.74,0.49,3
36.35,0,-1.02,-0.05,1.46,-5.62,0.79,3
36.4,0,-1.02,-0.05,0.61,-5.55,1.04,3
36.45,0,-1.02,-0.05,1.71,-5.55,0.67,3
36.5,0,-1.02,-0.05,1.46,-5.49,0.85,3
36.55,0,-1.02,-0.04,0.61,-5.74,0.67,3
36.6,0,-1.02,-0.05,1.34,-5.74,0.67,3
36.65,0,-1.02,-0.05,0.18,-5.74,0.61,3
36.7,0,-1.02,-0.05,0.79,-5.8,0.79,3
36.75,0,-1.02,-0.05,1.22,-5.68,0.79,3
36.8,0,-1.02,-0.05,0.92,-5.62,0.73,3
36.85,0,-1.02,-0.05,0.73,-5.62,0.79,3
36.9,0,-1.02,-0.05,1.4,-5.8,0.79,3
36.95,0,-1.02,-0.05,0.73,-5.62,0.67,3
37,0,-1.02,-0.04,0.79,-5.8,0.67,3
37.05,0,-1.02,-0.05,0.85,-5.86,0.79,3
37.1,0,-1.02,-0.05,0.43,-5.8,0.67,3
37.15,0,-1.02,-0.05,1.89,-5.8,0.85,3
37.2,0,-1.02,-0.05,-0.98,-5.98,0.67,3
37.25,0,-1.02,-0.04,2.01,-5.92,0.55,3
37.3,0,-1.02,-0.05,0.61,-5.68,0.67,3
37.35,0,-1.02,-0.05,1.59,-5.55,0.79,3
37.4,-0.01,-1.02,-0.04,0.67,-5.68,0.85,3
37.45,0,-1.02,-0.04,0.61,-5.68,0.79,3
37.5,0,-1.02,-0.05,0.79,-5.68,0.67,3
37.55,-0.01,-1.02,-0.04,1.71,-5.62,0.73,3
37.6,0,-1.02,-0.04,0.24,-6.04,0.67,3
37.65,0,-1.02,-0.04,0.18,-5.86,0.92,3
37.7,0,-1.02,-0.04,0.67,-5.62,0.98,3
37.75,-0.01,-1.02,-0.04,0.92,-5.49,0.85,3
37.8,0,-1.02,-0.05,0.85,-5.55,0.85,3
37.85,-0.01,-1.02,-0.04,1.16,-5.19,0.98,3
37.9,0,-1.02,-0.04,1.1,-5.49,0.92,3
37.95,0,-1.02,-0.05,0.49,-5.68,0.73,3
38,-0.01,-1.02,-0.04,0.85,-5.55,0.79,3
38.05,0,-1.02,-0.04,0.61,-5.68,0.67,3
38.1,-0.01,-1.02,-0.04,0.49,-5.74,0.73,3
38.15,0,-1.02,-0.04,0.73,-5.92,0.61,3
38.2,-0.01,-1.02,-0.04,1.04,-5.68,0.79,3
38.25,0,-1.02,-0.04,0.92,-5.68,0.61,3
38.3,0,-1.02,-0.04,1.16,-5.68,1.04,3
38.35,0,-1.02,-0.04,0.79,-5.62,0.79,3
38.4,-0.01,-1.02,-0.04,1.89,-5.49,0.98,3
38.45,0,-1.02,-0.05,0.49,-5.62,0.73,3
38.5,-0.01,-1.02,-0.04,1.4,-5.49,0.85,3
38.55,0,-1.02,-0.05,1.04,-5.74,0.79,3
38.6,0,-1.02,-0.04,0.73,-5.92,0.85,3
38.65,-0.01,-1.02,-0.05,1.04,-5.49,0.85,3
