timestamp,accx,accy,accz,gyrox,gyroy,gyroz,label
34.6,1.01,-0.03,-0.02,2.38,-0.92,-0.24,4
34.65,1.01,-0.04,-0.01,2.56,-1.46,-0.18,4
34.7,1,-0.03,-0.01,2.56,-1.1,-0.18,4
34.75,1.01,-0.03,-0.01,1.77,-0.85,-0.18,4
34.8,1.01,-0.04,-0.01,1.53,-0.85,-0.31,4
34.85,1.01,-0.05,-0.01,2.08,-1.04,0,4
34.9,1,-0.03,-0.01,2.08,-1.53,-0.18,4
34.95,1.01,-0.03,-0.01,1.77,-0.73,-0.37,4
35,1,-0.04,-0.02,2.75,-1.59,-0.24,4
35.05,1.01,-0.03,-0.02,2.75,-0.61,0.24,4
35.1,1.01,-0.03,-0.02,2.14,-1.1,-0.31,4
35.15,1.01,-0.03,-0.02,1.89,-0.92,-0.37,4
35.2,1,-0.04,-0.02,2.81,-1.28,-0.24,4
35.25,1.01,-0.03,-0.02,2.87,-1.16,-0.18,4
35.3,1,-0.04,-0.01,2.5,-1.22,-0.43,4
35.35,1.01,-0.02,-0.02,2.38,-1.34,-0.06,4
35.4,1.01,-0.03,-0.01,1.71,-0.49,-0.24,4
35.45,1,-0.05,-0.02,2.56,-0.85,-0.24,4
35.5,1.01,-0.03,-0.02,2.5,-2.08,-0.31,4
35.55,1.01,-0.03,-0.01,2.5,-1.28,-0.24,4
35.6,1,-0.04,-0.02,2.69,-1.77,0.06,4
35.65,1.01,-0.04,-0.02,2.14,-1.1,0.18,4
35.7,1.01,-0.03,-0.01,2.08,-0.67,-0.18,4
35.75,1.01,-0.04,-0.02,2.5,-1.04,-0.43,4
35.8,1.01,-0.03,-0.02,2.44,-1.16,0,4
35.85,1.01,-0.03,-0.02,2.38,-1.4,-0.24,4
35.9,1.01,-0.03,-0.01,1.53,-0.31,-0.31,4
35.95,1.01,-0.02,-0.01,2.32,-1.71,-0.24,4
36,1.01,-0.03,-0.02,2.01,-1.1,-0.24,4
36.05,1.01,-0.04,-0.02,2.14,-1.83,-0.06,4
36.1,1.01,-0.04,-0.02,2.2,-1.16,-0.37,4
36.15,1.01,-0.04,-0.02,2.26,-1.22,-0.24,4
36.2,1.01,-0.03,-0.02,2.38,-1.46,-0.12,4
36.25,1.01,-0.04,-0.01,1.83,-0.55,-0.24,4
36.3,1,-0.02,-0.02,1.95,-1.28,-0.06,4
36.35,1.01,-0.03,-0.01,1.83,-0.31,-0.31,4
36.4,1,-0.04,-0.01,2.44,-1.4,-0.24,4
36.45,1.01,-0.02,-0.01,2.14,-1.28,-0.31,4
36.5,1.01,-0.04,-0.02,1.4,-2.08,-0.24,4
36.55,1,-0.04,-0.02,2.26,-0.31,0,4
36.6,1.01,-0.03,-0.01,2.08,-2.14,0,4
36.65,1,-0.03,-0.01,1.83,-1.4,-0.31,4
36.7,1.01,-0.04,-0.01,2.2,-2.32,-0.18,4
36.75,1.01,-0.02,-0.01,2.2,-1.4,-0.24,4
36.8,1,-0.03,-0.02,1.65,-0.98,-0.37,4
36.85,1.01,-0.02,-0.01,2.5,-2.44,-0.06,4
36.9,1.01,-0.03,-0.01,1.89,-1.1,-0.31,4
36.95,1.01,-0.04,-0.01,2.44,-2.5,-0.43,4
37,1.01,-0.04,-0.01,2.26,-1.4,-0.43,4
37.05,1,-0.04,-0.02,2.38,-0.49,0,4
37.1,1.01,-0.03,-0.01,2.01,-1.04,-0.24,4
37.15,1,-0.04,-0.02,2.01,-0.73,-0.31,4
37.2,1.02,-0.04,-0.01,2.75,-2.5,-0.31,4
37.25,1,-0.03,-0.02,2.2,-1.1,-0.31,4
37.3,1.01,-0.04,-0.01,2.62,-1.89,-0.31,4
37.35,1.01,-0.04,0,1.83,-1.46,-0.37,4
37.4,1,-0.04,-0.01,1.83,-1.22,0.31,4
37.45,1.02,-0.03,-0.01,2.93,-2.08,-0.24,4
37.5,1,-0.04,-0.02,3.11,-1.65,-0.31,4
37.55,1.01,-0.04,0,3.05,-1.16,-0.24,4
37.6,1,-0.03,-0.01,3.23,-1.34,-0.12,4
37.65,1.01,-0.03,-0.01,2.62,-1.46,-0.31,4
37.7,1.01,-0.04,-0.01,2.26,-1.34,-0.37,4
37.75,1,-0.04,-0.01,3.3,-2.26,-0.24,4
37.8,1.01,-0.02,-0.01,2.99,-2.01,-0.12,4
37.85,1.01,-0.05,0,3.05,-2.38,-0.37,4
37.9,1.01,-0.05,0,3.97,-3.48,-0.31,4
37.95,1.01,-0.03,0,3.11,-2.2,-0.37,4
38,1,-0.04,0.01,2.87,-3.05,-0.24,4
38.05,1.01,-0.04,0,2.81,-2.81,-0.18,4
38.1,1,-0.04,0,3.11,-2.69,-0.37,4
38.15,1.01,-0.09,0,1.89,-2.87,-2.14,4
38.2,1.01,-0.05,0,4.46,-3.05,-0.24,4
38.25,1.01,-0.05,0.01,3.91,-2.26,-0.24,4
38.3,1.01,-0.04,0.01,3.85,-2.99,-0.31,4
38.35,1.03,0.01,0,10.13,-3.23,-1.89,4
38.4,1.01,-0.04,0.02,4.82,-2.93,-0.43,4
38.45,1,-0.07,0,5.74,-8.36,-0.37,4
38.5,1.01,-0.03,0.01,3.85,-1.04,0.24,4
38.55,1,-0.03,0.03,2.38,-0.49,-0.06,4
38.6,1.01,-0.04,0.03,3.48,-2.62,-0.12,4
38.65,1.01,-0.04,0.03,3.54,-2.26,-0.12,4
38.7,1.01,-0.04,0.01,4.15,-2.93,-0.24,4
38.75,1,-0.04,0.04,3.78,-1.83,0.06,4
38.8,1.01,-0.04,0.03,6.04,-8.18,-0.24,4
38.85,1,-0.08,0.03,3.6,-0.24,-2.56,4
38.9,1,-0.05,0.04,4.15,-9.95,-2.75,4
38.95,1,-0.05,0.03,3.36,-0.55,-0.67,4
39,1.01,-0.05,0.05,1.77,-0.55,-0.24,4
39.05,1,-0.05,0.05,3.11,-2.38,-0.12,4
39.1,1.01,-0.03,0.05,2.38,-1.65,-0.18,4
39.15,1,-0.05,0.05,3.11,-2.62,-0.31,4
39.2,1.01,-0.05,0.05,2.99,-2.87,-0.06,4
39.25,1.01,-0.04,0.06,2.5,-2.87,-0.24,4
39.3,1.01,-0.05,0.05,3.54,-3.05,-0.24,4
39.35,1.02,-0.04,0.04,4.27,-4.09,-0.31,4
39.4,1,-0.01,0.09,-1.53,-4.03,0.98,4
39.45,1,-0.05,0.06,2.08,-1.59,-0.31,4
39.5,1.01,-0.05,0.07,2.08,0.18,0,4
39.55,1,-0.05,0.08,2.01,-2.69,-0.55,4
39.6,1.01,-0.04,0.06,3.36,-3.66,-0.31,4
39.65,1,-0.05,0.06,1.89,-1.53,-0.24,4
39.7,1,-0.05,0.07,1.95,-2.2,-0.31,4
39.75,1.01,-0.05,0.06,2.62,-2.62,-0.49,4
39.8,1.01,-0.04,0.07,2.81,-2.08,-0.31,4
39.85,1.01,-0.04,0.07,3.3,-5.31,-0.31,4
39.9,0.99,-0.04,0.07,4.33,-7.93,-0.98,4
39.95,1,-0.05,0.09,2.44,-2.01,-0.37,4
40,1.01,-0.07,0.09,1.46,-0.43,-0.31,4
40.05,1,-0.06,0.09,1.53,-0.98,-0.18,4
40.1,1.01,-0.06,0.08,1.59,-0.43,-0.24,4
40.15,1.01,-0.04,0.07,2.26,-1.28,-0.24,4
40.2,1.01,-0.06,0.08,2.5,-0.31,-0.18,4
40.25,1,-0.05,0.08,2.62,-2.38,0.18,4
40.3,1,-0.05,0.07,3.05,-1.4,-0.24,4
40.35,1,-0.05,0.09,1.4,0.06,-0.43,4
40.4,1,-0.05,0.09,1.83,-0.67,-0.18,4
40.45,1.01,-0.04,0.09,1.71,-2.75,0,4
40.5,1,-0.07,0.08,1.77,-1.1,-0.31,4
40.55,1.01,-0.05,0.08,3.11,-2.87,-0.24,4
40.6,1.01,-0.05,0.08,1.65,0.85,-0.12,4
40.65,1,-0.06,0.09,2.38,-1.28,0,4
40.7,1,-0.05,0.08,2.5,-2.93,-0.24,4
40.75,1,-0.04,0.07,1.34,0,-0.18,4
40.8,1,-0.05,0.08,2.62,-2.26,0.06,4
40.85,1,-0.05,0.09,2.01,-0.37,-0.12,4
40.9,1.01,-0.06,0.08,2.14,-1.16,-0.18,4
40.95,1,-0.06,0.08,2.08,-0.06,-0.18,4
41,1,-0.04,0.09,2.2,-2.32,-0.31,4
41.05,1,-0.05,0.08,2.62,-2.75,-0.31,4
41.1,1,-0.06,0.07,3.17,-1.71,-0.12,4
41.15,1,-0.04,0.07,2.81,0.06,0.37,4
41.2,1.01,-0.05,0.08,1.34,-0.37,-0.55,4
41.25,1,-0.06,0.09,1.4,0.73,-0.37,4
41.3,1.01,-0.07,0.09,2.56,-1.71,-0.24,4
41.35,1,-0.05,0.08,2.99,-2.81,-0.31,4
41.4,1,-0.05,0.08,2.32,-1.28,-0.31,4
41.45,1.01,-0.05,0.09,2.75,-3.05,-0.18,4
41.5,1,-0.05,0.07,2.2,-0.37,0,4
41.55,1,-0.05,0.09,1.95,-1.16,-0.31,4
41.6,1,-0.05,0.09,2.56,-2.32,-0.24,4
41.65,1.01,-0.06,0.1,1.59,-1.83,-0.61,4
41.7,1,-0.05,0.06,1.77,-1.77,0,4
41.75,1.01,-0.04,0.09,1.34,0.06,-0.12,4
41.8,1,-0.06,0.07,2.26,-0.98,-0.12,4
41.85,1.01,-0.05,0.09,2.32,-0.43,0,4
41.9,1,-0.05,0.08,2.01,-1.4,-0.24,4
41.95,1,-0.05,0.09,2.08,-1.71,-0.24,4
42,1,-0.04,0.09,2.62,-2.62,-0.24,4
42.05,1.01,-0.05,0.09,2.62,-2.69,-0.37,4
42.1,1.01,-0.06,0.09,1.95,-1.59,-0.24,4
42.15,1,-0.05,0.09,1.95,-0.98,0.37,4
42.2,1.01,-0.04,0.09,2.01,-1.83,-0.31,4
42.25,1,-0.05,0.08,2.14,-1.16,-0.31,4
42.3,1,-0.06,0.08,3.23,-2.26,-0.18,4
42.35,1,-0.04,0.09,3.23,-2.5,-0.37,4
42.4,1,-0.05,0.09,3.11,-3.54,-0.55,4
42.45,1,-0.05,0.09,2.5,-2.32,-0.31,4
42.5,1,-0.05,0.09,2.01,-1.46,0.12,4
42.55,1.01,-0.05,0.09,1.77,-1.28,-0.43,4
42.6,1,-0.05,0.09,1.59,-0.67,-0.24,4
42.65,1.01,-0.06,0.08,3.78,-3.42,-0.24,4
42.7,1,-0.05,0.1,3.23,-2.44,-0.31,4
42.75,1.01,-0.05,0.11,2.5,-2.62,-0.37,4
42.8,1,-0.05,0.09,3.23,-2.2,0.31,4
42.85,1,-0.05,0.1,3.3,-2.56,-0.31,4
42.9,1,-0.05,0.1,2.87,-1.34,-0.55,4
42.95,1,-0.06,0.11,2.75,-3.36,-0.31,4
43,1.01,-0.05,0.1,2.14,-3.17,0,4
43.05,1,-0.06,0.1,1.4,-0.49,-0.31,4
43.1,1,-0.05,0.1,1.95,-0.85,0,4
43.15,1,-0.05,0.11,2.62,-2.81,-0.06,4
43.2,1,-0.06,0.11,2.69,-2.93,-0.31,4
43.25,1.01,-0.05,0.09,2.38,-1.22,-4.09,4
43.3,1.01,-0.04,0.12,1.65,-2.69,-0.31,4
43.35,1,-0.06,0.11,2.32,-1.34,-0.24,4
43.4,1,-0.06,0.11,1.95,-1.83,-0.24,4
43.45,1,-0.06,0.11,2.5,-0.73,-0.12,4
43.5,1,-0.05,0.11,4.09,-2.26,-0.24,4
43.55,1,-0.05,0.12,5.19,-5.19,-0.31,4
43.6,1,-0.05,0.12,3.17,-2.81,-0.18,4
43.65,1,-0.06,0.11,2.38,-1.1,-0.24,4
43.7,1,-0.06,0.12,2.69,-0.79,-0.12,4
43.75,1,-0.04,0.12,2.99,-1.22,0,4
43.8,1,-0.05,0.12,2.75,-2.01,-0.31,4
43.85,1,-0.06,0.12,2.93,-1.89,-0.37,4
43.9,1,-0.05,0.13,2.87,-3.05,0.12,4
43.95,1,-0.06,0.12,2.01,-0.31,-0.24,4
44,1,-0.06,0.13,2.2,-1.53,0.31,4
44.05,1,-0.04,0.12,1.77,-1.22,-0.06,4
44.1,1,-0.06,0.12,2.01,-1.89,-0.31,4
44.15,1,-0.05,0.11,2.75,-3.42,-0.18,4
44.2,1,-0.05,0.13,1.83,-2.44,-0.31,4
44.25,1,-0.07,0.12,1.89,-1.1,-0.12,4
44.3,1,-0.06,0.12,2.87,-1.89,-0.12,4
44.35,1,-0.05,0.13,2.08,-0.92,-0.31,4
44.4,1,-0.05,0.12,2.62,-2.26,0.12,4
44.45,1,-0.05,0.13,3.17,-2.32,-0.12,4
44.5,1,-0.06,0.13,2.26,-2.38,-0.31,4
44.55,1,-0.05,0.13,2.38,-1.4,-0.18,4
44.6,1,-0.05,0.13,2.75,-2.08,-0.18,4
44.65,1,-0.06,0.12,1.59,-1.59,-0.24,4
44.7,1,-0.06,0.13,2.14,-0.49,-0.31,4
44.75,1,-0.05,0.13,1.53,-1.4,-0.12,4
44.8,1,-0.05,0.13,2.38,-1.95,-0.24,4
44.85,1,-0.05,0.13,1.77,-1.16,-0.06,4
44.9,1,-0.06,0.13,2.44,-1.83,-0.12,4
44.95,1,-0.05,0.13,2.08,-2.32,0,4
45,1,-0.04,0.13,2.69,-1.89,1.65,4
45.05,1,-0.06,0.15,2.08,-0.92,0.06,4
45.1,1,-0.05,0.13,2.32,-3.97,-0.31,4
45.15,0.99,-0.06,0.17,2.69,-5,-0.55,4
45.2,1,-0.09,0.13,2.62,-3.85,1.1,4
45.25,1,-0.06,0.12,1.46,0.18,-0.37,4
45.3,1,-0.06,0.15,1.28,-2.26,-0.43,4
45.35,0.99,-0.05,0.13,2.14,-1.77,-0.37,4
45.4,1,-0.05,0.15,1.71,-1.16,0,4
45.45,1,-0.07,0.13,1.46,-0.67,-0.55,4
45.5,1,-0.06,0.14,2.08,-0.79,-0.24,4
45.55,1,-0.05,0.15,2.62,-1.95,-0.18,4
45.6,1,-0.06,0.13,1.53,-1.71,-0.31,4
45.65,1,-0.05,0.14,1.34,-0.61,-0.24,4
45.7,1,-0.05,0.14,1.4,-1.22,-0.31,4
45.75,1,-0.06,0.13,1.46,-1.34,-0.37,4
45.8,1,-0.06,0.14,2.5,-1.65,-0.24,4
45.85,1,-0.06,0.14,2.2,-1.28,-0.18,4
45.9,1,-0.06,0.14,1.22,-0.67,-0.49,4
45.95,1,-0.05,0.14,1.71,-2.26,-0.31,4
46,1,-0.06,0.14,0.49,-0.92,-0.24,4
46.05,1,-0.06,0.14,2.75,-2.26,-0.24,4
46.1,1,-0.06,0.14,3.36,-2.87,-0.31,4
46.15,1,-0.07,0.14,2.81,-2.2,-0.98,4
46.2,1,-0.06,0.14,1.89,-3.72,-0.37,4
46.25,1,-0.06,0.15,1.89,-2.75,-0.18,4
46.3,1,-0.06,0.14,2.14,-0.67,0.06,4
46.35,1,-0.06,0.15,1.83,-0.67,0.06,4
46.4,0.99,-0.05,0.14,2.01,-1.77,-0.06,4
46.45,1,-0.06,0.15,2.26,-1.04,-0.24,4
46.5,1,-0.05,0.14,2.81,-1.77,-0.24,4
46.55,0.99,-0.06,0.15,3.11,-2.01,-0.06,4
46.6,1,-0.04,0.15,1.95,-2.62,0,4
46.65,0.99,-0.06,0.14,2.01,0,-0.37,4
46.7,1,-0.06,0.15,2.44,-2.44,0.18,4
46.75,1,-0.05,0.16,2.62,-0.85,-0.24,4
46.8,1,-0.06,0.14,3.23,-2.26,0.12,4
46.85,1,-0.05,0.15,3.54,-2.01,-0.06,4
46.9,1,-0.06,0.15,1.89,-0.31,0.12,4
46.95,1,-0.06,0.16,2.56,-1.59,0.12,4
47,1,-0.05,0.15,2.14,-0.92,-0.12,4
47.05,1,-0.06,0.15,1.71,-1.83,-0.24,4
47.1,1,-0.05,0.15,2.44,-1.59,-0.31,4
47.15,1,-0.06,0.15,2.14,-1.4,-0.31,4
47.2,1,-0.06,0.15,2.2,-1.59,-0.24,4
47.25,1,-0.06,0.16,2.08,-0.37,-0.18,4
47.3,1,-0.06,0.16,2.38,-2.38,-0.12,4
47.35,1,-0.06,0.15,1.77,-1.16,-0.18,4
47.4,0.99,-0.05,0.15,2.32,-1.59,0.61,4
47.45,1,-0.05,0.16,2.87,-2.5,-0.18,4
47.5,0.99,-0.05,0.14,3.05,-3.11,-0.06,4
47.55,1,-0.05,0.16,1.83,-0.49,0.24,4
47.6,0.99,-0.06,0.15,2.14,-1.59,-0.18,4
47.65,1,-0.06,0.15,2.5,-1.59,-0.92,4
47.7,1,-0.04,0.16,2.81,-2.69,-0.43,4
47.75,0.99,-0.06,0.15,1.83,-0.67,-0.18,4
47.8,1,-0.04,0.16,2.26,-2.44,-0.06,4
47.85,0.99,-0.06,0.15,1.95,-0.79,-0.31,4
47.9,1,-0.06,0.15,2.87,-1.83,-0.18,4
47.95,1,-0.05,0.16,2.56,-1.89,-0.24,4
48,0.99,-0.05,0.15,2.2,-1.22,-0.18,4
48.05,1,-0.05,0.16,2.08,-2.01,0.24,4
48.1,1,-0.06,0.16,2.38,-1.53,-0.61,4
48.15,1,-0.05,0.16,1.71,-2.2,-0.18,4
48.2,1,-0.05,0.16,2.32,-1.83,-0.24,4
48.25,0.99,-0.05,0.15,2.01,-1.59,-0.31,4
48.3,1,-0.05,0.16,1.95,-1.22,-0.49,4
48.35,1,-0.06,0.16,1.83,-1.34,-0.31,4
48.4,1,-0.06,0.16,2.08,-2.5,-0.24,4
48.45,1,-0.05,0.15,1.65,-0.18,-0.24,4
48.5,0.99,-0.05,0.16,2.32,-1.65,-0.24,4
48.55,1,-0.05,0.16,1.95,-1.59,-0.12,4
48.6,1,-0.05,0.16,2.14,-1.83,-0.31,4
48.65,1,-0.06,0.16,1.89,-2.14,-0.49,4
48.7,0.99,-0.05,0.16,1.46,-0.49,-0.37,4
48.75,1,-0.06,0.16,1.65,-2.32,-0.31,4
48.8,0.99,-0.05,0.15,2.32,-1.77,0.18,4
48.85,1,-0.06,0.17,1.71,-1.77,-0.43,4
48.9,0.99,-0.06,0.16,1.83,-1.83,-0.31,4
48.95,1,-0.06,0.17,1.95,-1.59,-0.18,4
49,1,-0.05,0.16,2.32,-1.77,-0.18,4
49.05,0.99,-0.06,0.16,1.53,-1.28,-0.12,4
49.1,1,-0.05,0.17,2.32,-2.44,-0.31,4
49.15,0.99,-0.06,0.17,1.71,-1.89,-0.43,4
49.2,0.99,-0.06,0.16,2.62,-2.2,0.06,4
49.25,1,-0.06,0.17,2.81,-1.71,-0.24,4
49.3,1.01,-0.06,0.18,3.36,-8.42,-0.73,4
49.35,1,-0.05,0.15,4.33,0.49,-5.55,4
49.4,1,-0.06,0.18,0.55,0,-0.31,4
49.45,0.99,-0.07,0.17,2.01,-1.53,-0.24,4
49.5,0.99,-0.06,0.17,-0.43,-0.31,0.24,4
49.55,0.99,-0.05,0.17,2.81,-1.22,-0.31,4
49.6,1,-0.06,0.17,2.2,-1.1,-0.12,4
49.65,0.99,-0.06,0.17,1.83,-0.24,-0.31,4
49.7,0.99,-0.06,0.17,1.83,-0.73,-0.24,4
49.75,1,-0.06,0.17,1.4,-0.55,-0.24,4
49.8,0.99,-0.05,0.16,2.56,-2.32,-0.12,4
49.85,1,-0.06,0.16,1.89,-0.55,-0.12,4
49.9,1,-0.07,0.16,2.62,-0.61,-0.24,4
49.95,0.99,-0.05,0.16,2.2,-0.55,0.12,4
50,1,-0.06,0.17,2.32,-1.46,-0.24,4
50.05,0.99,-0.06,0.16,2.01,-1.34,0.18,4
50.1,1,-0.05,0.17,2.01,-0.24,-0.24,4
50.15,1,-0.06,0.16,1.46,-0.49,-0.24,4
50.2,1,-0.06,0.17,1.83,-0.85,-0.18,4
50.25,0.99,-0.04,0.16,2.5,-1.71,-0.31,4
50.3,0.99,-0.05,0.15,1.34,0.67,-0.24,4
50.35,1,-0.04,0.17,1.46,0.12,0.06,4
50.4,1,-0.06,0.16,1.46,-0.49,-0.24,4
50.45,1,-0.06,0.16,1.53,-0.43,-0.31,4
50.5,1,-0.04,0.16,1.46,-1.77,0,4
50.55,1,-0.05,0.15,1.77,-0.79,-0.24,4
50.6,1,-0.04,0.15,2.38,-1.1,-0.06,4
50.65,1,-0.05,0.16,1.65,0.49,-0.49,4
50.7,1,-0.06,0.16,1.1,0.37,-0.31,4
50.75,1,-0.05,0.16,0.85,0.12,-0.18,4
50.8,1,-0.05,0.15,0.92,-0.31,-0.24,4
50.85,1,-0.04,0.15,0.85,-0.18,0.06,4
50.9,1,-0.05,0.14,1.1,1.34,-0.12,4
50.95,1,-0.05,0.15,1.46,-1.04,-0.06,4
51,1,-0.04,0.14,1.59,1.04,0,4
51.05,1,-0.04,0.13,1.16,2.26,0,4
51.1,1,-0.04,0.14,1.46,0.24,-0.24,4
51.15,1,-0.05,0.14,1.71,-1.04,-0.31,4
51.2,1,-0.04,0.14,0.79,0.92,-0.18,4
51.25,1,-0.05,0.13,0.24,-0.24,-0.31,4
51.3,1,-0.04,0.11,1.89,0.73,0,4
51.35,1.01,-0.04,0.14,2.5,-2.2,-0.31,4
51.4,1,-0.05,0.12,1.04,-0.98,-0.12,4
51.45,1,-0.04,0.13,2.56,-2.44,-0.31,4
51.5,1,-0.04,0.13,1.95,-0.92,-0.18,4
51.55,1,-0.05,0.15,1.83,-2.75,-0.24,4
51.6,1,-0.04,0.13,2.32,-3.05,-0.31,4
51.65,1,-0.04,0.13,2.38,-2.08,-1.04,4
51.7,1,-0.06,0.13,1.04,0.73,-0.24,4
51.75,1,-0.05,0.14,1.95,-2.69,0.18,4
51.8,1,-0.04,0.13,2.44,-2.38,-0.06,4
51.85,1,-0.05,0.13,1.95,-0.06,-0.37,4
51.9,1,-0.05,0.14,1.89,-2.14,-0.37,4
51.95,1,-0.05,0.14,1.95,-1.53,-0.31,4
52,1,-0.05,0.14,1.83,-2.01,-0.31,4
52.05,1,-0.05,0.13,2.32,-1.53,-0.24,4
52.1,1,-0.04,0.14,1.89,-0.85,-0.31,4
52.15,1,-0.05,0.14,1.59,-1.1,-0.31,4
52.2,1,-0.05,0.14,1.53,-1.77,-0.06,4
52.25,1,-0.04,0.13,2.69,-1.95,-0.24,4
52.3,1,-0.05,0.13,2.14,-1.04,-0.31,4
52.35,1,-0.05,0.13,2.08,-0.92,-0.06,4
52.4,1,-0.05,0.14,2.38,-1.4,0.49,4
52.45,1,-0.04,0.13,1.95,-1.77,-0.12,4
52.5,0.99,-0.04,0.13,1.71,-1.16,-0.18,4
52.55,1,-0.05,0.14,1.46,0.37,-0.24,4
52.6,1,-0.04,0.15,1.83,-2.69,-0.12,4
52.65,1,-0.04,0.13,2.2,-2.32,-0.18,4
52.7,1,-0.05,0.13,2.08,-2.26,-0.31,4
52.75,0.99,-0.05,0.12,2.38,-0.55,0.12,4
52.8,1.01,-0.04,0.15,1.77,-0.43,-0.31,4
52.85,0.99,-0.05,0.13,2.08,-0.79,-0.31,4
52.9,1,-0.04,0.14,2.75,-2.93,-0.18,4
52.95,1,-0.05,0.13,2.01,-0.37,-0.12,4
53,1,-0.05,0.14,1.95,-1.1,0.18,4
53.05,1,-0.03,0.14,2.14,-1.4,-0.18,4
53.1,1,-0.03,0.13,1.71,-1.59,-0.18,4
53.15,1,-0.05,0.13,1.28,-1.04,0.12,4
53.2,1,-0.05,0.13,1.1,-0.06,0.37,4
53.25,1,-0.04,0.14,0.61,-0.92,0.18,4
53.3,1,-0.04,0.13,1.59,-0.73,-0.37,4
53.35,1,-0.04,0.14,2.26,-1.89,-0.24,4
53.4,1,-0.04,0.14,2.93,-2.01,-0.12,4
53.45,1,-0.04,0.13,2.32,-1.28,-0.12,4
53.5,1,-0.04,0.14,2.69,-1.65,-0.24,4
53.55,1,-0.04,0.14,2.5,-1.4,-0.43,4
53.6,1,-0.04,0.13,2.01,-1.95,-0.06,4
53.65,0.99,-0.04,0.12,2.62,0.12,-0.06,4
53.7,1.01,-0.03,0.15,1.77,-1.89,-0.24,4
53.75,1,-0.04,0.13,2.81,-0.98,-0.49,4
53.8,1,-0.05,0.14,3.36,-2.99,0.12,4
53.85,1,-0.05,0.13,2.69,-0.67,-0.49,4
53.9,1,-0.04,0.15,2.69,-2.2,-0.85,4
53.95,1,-0.04,0.13,1.83,-2.2,-0.06,4
54,1,-0.04,0.14,2.08,-0.67,0.12,4
54.05,0.99,-0.04,0.13,2.14,-0.18,-0.24,4
54.1,1,-0.03,0.14,2.2,-2.14,-0.18,4
54.15,1,-0.04,0.14,1.28,-1.34,-0.31,4
54.2,1,-0.05,0.13,1.83,-1.83,0.49,4
54.25,1,-0.03,0.13,1.77,-1.04,-0.24,4
54.3,1,-0.03,0.14,1.28,-1.71,-0.37,4
54.35,1,-0.04,0.14,1.77,-2.38,-0.12,4
54.4,1,-0.04,0.14,1.89,-1.71,-0.06,4
54.45,1,-0.05,0.13,1.71,-0.92,-0.43,4
54.5,1,-0.03,0.14,1.89,-1.46,-0.43,4
54.55,1,-0.03,0.15,1.83,-1.71,-0.24,4
54.6,1,-0.04,0.14,1.34,-2.38,-0.24,4
54.65,1,-0.04,0.14,1.71,-2.01,-0.43,4
54.7,1,-0.04,0.13,1.65,-2.14,-0.31,4
54.75,1,-0.03,0.14,1.34,-2.08,-0.12,4
54.8,1,-0.04,0.14,1.04,-1.28,-0.31,4
54.85,1,-0.03,0.13,1.04,0.12,0.06,4
54.9,1,-0.03,0.13,1.89,-1.71,-0.24,4
54.95,1,-0.04,0.14,1.95,-0.61,0,4
55,1,-0.04,0.14,1.83,-1.04,-0.37,4
55.05,1,-0.04,0.14,1.77,-0.49,-0.24,4
55.1,1,-0.04,0.14,1.65,-2.08,-0.12,4
55.15,1,-0.04,0.13,1.65,-1.34,-0.12,4
55.2,1,-0.05,0.15,1.53,-1.95,-0.31,4
55.25,1,-0.03,0.14,1.95,-2.08,-0.18,4
55.3,1,-0.04,0.15,1.77,-0.73,-0.18,4
55.35,0.99,-0.05,0.12,2.01,-0.24,0.06,4
55.4,1,-0.03,0.16,2.2,-2.26,-0.18,4
55.45,1,-0.03,0.14,2.14,-1.77,-0.24,4
55.5,1,-0.04,0.14,1.77,-1.53,-0.18,4
55.55,1,-0.03,0.14,2.38,-1.16,-0.24,4
55.6,1,-0.04,0.14,1.59,-0.92,-0.31,4
55.65,1,-0.04,0.15,2.5,-2.14,0.06,4
55.7,1,-0.03,0.14,2.38,-0.98,-0.06,4
55.75,1,-0.04,0.14,2.62,-2.14,-0.31,4
55.8,1,-0.04,0.15,2.08,-0.67,-0.49,4
55.85,1,-0.04,0.14,2.14,-1.46,-0.31,4
55.9,1,-0.04,0.15,2.38,-2.14,-0.24,4
55.95,0.99,-0.05,0.13,2.44,-1.4,0.12,4
56,1,-0.04,0.14,2.01,0.24,0,4
56.05,0.99,-0.04,0.14,2.44,-0.43,0.06,4
56.1,1,-0.04,0.16,2.08,-1.34,-0.18,4
56.15,0.99,-0.04,0.13,2.5,-1.04,0,4
56.2,1,-0.04,0.14,2.75,-1.59,0,4
56.25,1,-0.04,0.14,2.44,-1.22,-0.31,4
56.3,1,-0.04,0.14,3.17,-2.56,0,4
56.35,1,-0.03,0.13,2.56,-2.26,-0.12,4
56.4,0.99,-0.05,0.13,2.69,0,0.43,4
56.45,1,-0.03,0.15,2.5,-1.89,-0.24,4
56.5,0.99,-0.04,0.14,1.83,-0.37,-0.49,4
56.55,1,-0.04,0.15,2.38,-1.65,-0.12,4
56.6,1,-0.03,0.14,2.93,-0.98,-0.18,4
56.65,1,-0.04,0.14,2.5,-1.65,-0.06,4
56.7,1,-0.04,0.14,2.75,-0.67,-0.43,4
56.75,1,-0.03,0.14,1.65,-0.49,-0.24,4
56.8,1,-0.03,0.15,1.22,-1.22,-0.31,4
56.85,1,-0.03,0.14,1.89,-1.53,-0.24,4
56.9,1,-0.03,0.13,2.08,-1.46,-0.06,4
